date,resource,energy_mwh,co2_g,gco2_per_kwh
2019-01-11,large hydro,32708.499999999996,0.0,0.0
2019-01-11,natural gas,200356.3333333333,88012333333.33333,439.27901788313824
2019-01-11,nuclear,54295.166666666664,0.0,0.0
2019-01-11,other,0.0,0.0,
2019-01-11,small hydro,6211.0,0.0,0.0
2019-01-11,solar,39664.16666666667,0.0,0.0
2019-01-11,wind,20283.25,0.0,0.0
2019-01-12,batteries,364.75,0.0,0.0
2019-01-12,biogas,5545.666666666666,2903750000.0,523.6070204964838
2019-01-12,biomass,8550.083333333334,3762250000.0,440.0249510238691
2019-01-12,coal,292.58333333333337,226666666.66666666,774.7080603816576
2019-01-12,geothermal,21203.083333333332,192000000.0,9.05528677039896
2019-01-12,imports,184542.75,81165833333.33333,439.82130608400126
2019-01-12,large hydro,28788.33333333333,0.0,0.0
2019-01-12,natural gas,178598.66666666666,78515666666.66666,439.6206765261405
2019-01-12,nuclear,54299.99999999999,0.0,0.0
2019-01-12,other,0.0,0.0,
2019-01-12,small hydro,6078.666666666666,0.0,0.0
2019-01-12,solar,29150.83333333333,0.0,0.0
2019-01-12,wind,16214.583333333332,0.0,0.0
2019-01-13,batteries,399.5833333333333,0.0,0.0
2019-01-13,biogas,5521.583333333332,2897916666.6666665,524.8343621243907
2019-01-13,biomass,8399.416666666666,3707166666.6666665,441.3600150804123
2019-01-13,coal,311.5,241250000.0,774.478330658106
2019-01-13,geothermal,21218.666666666664,196250000.0,9.248931758200328
2019-01-13,imports,155158.91666666666,68238416666.666664,439.796939374523
2019-01-13,large hydro,26040.16666666666,0.0,0.0
2019-01-13,natural gas,181507.49999999997,79873666666.66666,440.0571142606596
2019-01-13,nuclear,54308.66666666666,0.0,0.0
2019-01-13,other,0.0,0.0,
2019-01-13,small hydro,5717.166666666666,0.0,0.0
2019-01-13,solar,47958.25,0.0,0.0
2019-01-13,wind,15128.166666666666,0.0,0.0
2019-01-14,batteries,415.66666666666663,0.0,0.0
2019-01-14,biogas,5433.916666666666,2853250000.0,525.0816630116399
2019-01-14,biomass,8440.166666666668,3728250000.0,441.7270591023083
2019-01-14,coal,306.8333333333333,238250000.0,776.4801738185769
2019-01-14,geothermal,21411.499999999996,195750000.0,9.142283352404084
2019-01-14,imports,192640.75,85260166666.66666,442.58635136473805
2019-01-14,large hydro,37395.5,0.0,0.0
2019-01-14,natural gas,231491.0,102433000000.0,442.49236471396296
2019-01-14,nuclear,54312.33333333333,0.0,0.0
2019-01-14,other,0.0,0.0,
2019-01-14,small hydro,5242.25,0.0,0.0
2019-01-14,solar,12708.833333333332,0.0,0.0
2019-01-14,wind,31017.75,0.0,0.0
2019-01-15,batteries,371.49999999999994,0.0,0.0
2019-01-15,biogas,5393.416666666666,2815750000.0,522.0716614391002
2019-01-15,biomass,8668.833333333332,3806416666.6666665,439.09215003941324
2019-01-15,coal,339.91666666666663,262333333.3333333,771.757783770532
2019-01-15,geothermal,20989.416666666664,193666666.66666666,9.2268722729312
2019-01-15,imports,182307.16666666663,80142000000.0,439.59873583320467
2019-01-15,large hydro,38247.166666666664,0.0,0.0
2019-01-15,natural gas,243296.8333333333,106973666666.66666,439.68376078329555
2019-01-15,nuclear,54313.24999999999,0.0,0.0
2019-01-15,other,0.0,0.0,
2019-01-15,small hydro,5406.916666666666,0.0,0.0
2019-01-15,solar,13754.916666666666,0.0,0.0
2019-01-15,wind,27996.666666666664,0.0,0.0
2019-01-16,batteries,350.41666666666663,0.0,0.0
2019-01-16,biogas,5220.499999999999,2723416666.6666665,521.6773616831083
2019-01-16,biomass,8460.25,3713916666.6666665,438.98426957438215
2019-01-16,coal,301.8333333333333,232416666.66666666,770.0165654334622
2019-01-16,geothermal,21103.58333333333,192250000.0,9.109827320004898
2019-01-16,imports,173001.0833333333,76048500000.0,439.58395250896797
2019-01-16,large hydro,35425.166666666664,0.0,0.0
2019-01-16,natural gas,216498.75,95199166666.66666,439.7215534346811
2019-01-16,nuclear,54307.41666666666,0.0,0.0
2019-01-16,other,0.0,0.0,
2019-01-16,small hydro,6748.75,0.0,0.0
2019-01-16,solar,30918.33333333333,0.0,0.0
2019-01-16,wind,37109.416666666664,0.0,0.0
2019-01-17,batteries,274.25,0.0,0.0
2019-01-17,biogas,5299.25,2735333333.333333,516.1736723750215
2019-01-17,biomass,8141.833333333334,3534583333.333333,434.1262205481975
2019-01-17,coal,247.16666666666663,188333333.3333333,761.9689817936616
2019-01-17,geothermal,21005.333333333332,192000000.0,9.140535736955695
2019-01-17,imports,175619.41666666666,76206250000.0,433.92838586090284
2019-01-17,large hydro,38760.83333333333,0.0,0.0
2019-01-17,natural gas,202826.0833333333,88078750000.0,434.25751043689735
2019-01-17,nuclear,54209.916666666664,0.0,0.0
2019-01-17,other,0.0,0.0,
2019-01-17,small hydro,7444.416666666666,0.0,0.0
2019-01-17,solar,18129.833333333332,0.0,0.0
2019-01-17,wind,55828.25,0.0,0.0
2019-01-18,batteries,327.66666666666663,0.0,0.0
2019-01-18,biogas,5342.75,2792250000.0,522.624116793786
2019-01-18,biomass,8338.916666666668,3666083333.333333,439.6354442523508
2019-01-18,coal,269.25,206666666.66666666,767.5642216032188
2019-01-18,geothermal,21870.666666666664,201416666.66666666,9.209443394501006
2019-01-18,imports,169438.41666666666,74497333333.33333,439.6720342346605
2019-01-18,large hydro,38617.58333333333,0.0,0.0
2019-01-18,natural gas,165016.75,72552333333.33333,439.6664783019501
2019-01-18,nuclear,54101.83333333333,0.0,0.0
2019-01-18,other,0.0,0.0,
2019-01-18,small hydro,6635.25,0.0,0.0
2019-01-18,solar,50068.08333333333,0.0,0.0
2019-01-18,wind,43385.25,0.0,0.0
2019-01-19,batteries,282.25,0.0,0.0
2019-01-19,biogas,5419.333333333332,2872000000.0,529.954483946365
2019-01-19,biomass,8670.75,3864166666.6666665,445.6554123537948
2019-01-19,coal,276.8333333333333,216833333.3333333,783.2630945213726
2019-01-19,geothermal,22387.999999999996,209166666.66666666,9.34280269191829
2019-01-19,imports,163352.8333333333,72625916666.66666,444.5953901421973
2019-01-19,large hydro,34032.75,0.0,0.0
2019-01-19,natural gas,147272.0,65522083333.33333,444.9052320422981
2019-01-19,nuclear,54167.5,0.0,0.0
2019-01-19,other,0.0,0.0,
2019-01-19,small hydro,6984.166666666666,0.0,0.0
2019-01-19,solar,60923.0,0.0,0.0
2019-01-19,wind,11276.416666666666,0.0,0.0
2019-01-20,batteries,323.0833333333333,0.0,0.0
2019-01-20,biogas,5408.416666666666,2845916666.6666665,526.201445278193
2019-01-20,biomass,8693.166666666666,3849666666.6666665,442.8382445982477
2019-01-20,coal,288.5833333333333,224083333.3333333,776.4943690441813
2019-01-20,geothermal,23700.666666666664,216833333.3333333,9.148828443644343
2019-01-20,imports,158671.0,70217416666.66666,442.5346576669124
2019-01-20,large hydro,29355.749999999996,0.0,0.0
2019-01-20,natural gas,136034.16666666666,60204750000.0,442.570800227884
2019-01-20,nuclear,54173.5,0.0,0.0
2019-01-20,other,0.0,0.0,
2019-01-20,small hydro,7086.416666666666,0.0,0.0
2019-01-20,solar,38964.91666666666,0.0,0.0
2019-01-20,wind,44149.41666666666,0.0,0.0
2019-01-21,batteries,381.41666666666663,0.0,0.0
2019-01-21,biogas,5370.583333333333,2810000000.0,523.2206309060158
2019-01-21,biomass,8351.833333333332,3679000000.0,440.50208537047763
2019-01-21,coal,268.5833333333333,207666666.66666666,773.1926776295377
2019-01-21,geothermal,23877.83333333333,218250000.0,9.140276546587842
2019-01-21,imports,140656.0,61728416666.666664,438.8608851856065
2019-01-21,large hydro,35413.25,0.0,0.0
2019-01-21,natural gas,136607.3333333333,60134916666.666664,440.20269775658704
2019-01-21,nuclear,54203.0,0.0,0.0
2019-01-21,other,0.0,0.0,
2019-01-21,small hydro,6925.083333333333,0.0,0.0
2019-01-21,solar,56805.16666666666,0.0,0.0
2019-01-21,wind,85924.83333333333,0.0,0.0
2019-01-22,batteries,343.33333333333326,0.0,0.0
2019-01-22,biogas,5440.5,2867166666.6666665,527.0042581870539
2019-01-22,biomass,8689.166666666666,3850750000.0,443.1667785556728
2019-01-22,coal,285.6666666666667,221500000.0,775.3792298716452
2019-01-22,geothermal,23804.333333333332,216250000.0,9.084480416730848
2019-01-22,imports,162216.49999999997,71764583333.33333,442.4000230145105
2019-01-22,large hydro,35662.08333333333,0.0,0.0
2019-01-22,natural gas,184877.5833333333,81789166666.66666,442.39634244461763
2019-01-22,nuclear,54215.5,0.0,0.0
2019-01-22,other,0.0,0.0,
2019-01-22,small hydro,7009.333333333333,0.0,0.0
2019-01-22,solar,62558.99999999999,0.0,0.0
2019-01-22,wind,31529.416666666664,0.0,0.0
2019-01-23,batteries,422.49999999999994,0.0,0.0
2019-01-23,biogas,5309.75,2750916666.6666665,518.087794466155
2019-01-23,biomass,7954.333333333332,3467916666.6666665,435.9782927544735
2019-01-23,coal,302.83333333333337,231750000.0,765.2724270776004
2019-01-23,geothermal,23169.416666666664,214166666.66666666,9.243507065708028
2019-01-23,imports,156943.74999999997,68444749999.99999,436.11007128350127
2019-01-23,large hydro,35048.166666666664,0.0,0.0
2019-01-23,natural gas,209074.66666666666,91113083333.33333,435.7920774715253
2019-01-23,nuclear,54180.0,0.0,0.0
2019-01-23,other,0.0,0.0,
2019-01-23,small hydro,7516.25,0.0,0.0
2019-01-23,solar,66118.25,0.0,0.0
2019-01-23,wind,11692.5,0.0,0.0
2019-01-24,batteries,253.66666666666666,0.0,0.0
2019-01-24,biogas,5500.916666666666,2843250000.0,516.868400721092
2019-01-24,biomass,8872.583333333332,3857416666.6666665,434.75688215570443
2019-01-24,coal,327.5,250500000.0,764.8854961832061
2019-01-24,geothermal,23563.083333333336,216083333.3333333,9.17041841581287
2019-01-24,imports,146158.5,63557583333.33333,434.85382877720645
2019-01-24,large hydro,37260.916666666664,0.0,0.0
2019-01-24,natural gas,211517.16666666666,91908750000.0,434.52146910061674
2019-01-24,nuclear,54210.41666666666,0.0,0.0
2019-01-24,other,0.0,0.0,
2019-01-24,small hydro,7991.416666666666,0.0,0.0
2019-01-24,solar,67906.08333333333,0.0,0.0
2019-01-24,wind,11233.666666666666,0.0,0.0
2019-01-25,batteries,370.41666666666663,0.0,0.0
2019-01-25,biogas,5459.083333333332,2872333333.333333,526.1567112915783
2019-01-25,biomass,8965.0,3973083333.333333,443.17717047778393
2019-01-25,coal,286.16666666666663,221000000.0,772.2772277227724
2019-01-25,geothermal,23612.75,220250000.0,9.327587849784544
2019-01-25,imports,157850.3333333333,69556000000.0,440.6452525704729
2019-01-25,large hydro,42911.25,0.0,0.0
2019-01-25,natural gas,189402.5833333333,83619083333.33333,441.48861045981863
2019-01-25,nuclear,54237.66666666666,0.0,0.0
2019-01-25,other,0.0,0.0,
2019-01-25,small hydro,8635.75,0.0,0.0
2019-01-25,solar,65664.75,0.0,0.0
2019-01-25,wind,6088.25,0.0,0.0
2019-01-26,batteries,354.24999999999994,0.0,0.0
2019-01-26,biogas,5534.166666666666,2859250000.0,516.6541183556694
2019-01-26,biomass,8688.333333333332,3775083333.333333,434.50028774218305
2019-01-26,coal,311.66666666666663,237666666.66666666,762.5668449197861
2019-01-26,geothermal,23544.166666666664,216000000.0,9.174246982621316
2019-01-26,imports,148085.5,64111833333.33333,432.9379536371443
2019-01-26,large hydro,39593.666666666664,0.0,0.0
2019-01-26,natural gas,151377.91666666666,65592333333.33333,433.30186316255947
2019-01-26,nuclear,54130.58333333333,0.0,0.0
2019-01-26,other,0.0,0.0,
2019-01-26,small hydro,8504.166666666668,0.0,0.0
2019-01-26,solar,64183.41666666666,0.0,0.0
2019-01-26,wind,13950.166666666664,0.0,0.0
2019-01-27,batteries,287.66666666666663,0.0,0.0
2019-01-27,biogas,5400.583333333333,2762250000.0,511.472526116006
2019-01-27,biomass,8607.0,3702500000.0,430.1731149064715
2019-01-27,coal,329.25,247916666.66666666,752.9739306504682
2019-01-27,geothermal,23514.166666666664,216000000.0,9.185951731225858
2019-01-27,imports,148482.8333333333,63264250000.0,426.0711395368938
2019-01-27,large hydro,34050.58333333333,0.0,0.0
2019-01-27,natural gas,143139.25,61092916666.666664,426.80757840121885
2019-01-27,nuclear,54133.16666666667,0.0,0.0
2019-01-27,other,0.0,0.0,
2019-01-27,small hydro,8202.583333333332,0.0,0.0
2019-01-27,solar,62721.666666666664,0.0,0.0
2019-01-27,wind,6606.666666666666,0.0,0.0
2019-01-28,batteries,366.25,0.0,0.0
2019-01-28,biogas,5439.833333333333,2739916666.6666665,503.6765832286528
2019-01-28,biomass,8412.833333333332,3565750000.0,423.8465043485152
2019-01-28,coal,329.66666666666663,244000000.0,740.1415571284126
2019-01-28,geothermal,22575.916666666664,196916666.66666666,8.722421754746025
2019-01-28,imports,166578.16666666666,70617416666.66666,423.9296066211158
2019-01-28,large hydro,42312.166666666664,0.0,0.0
2019-01-28,natural gas,206335.0,87433666666.66666,423.7461732942383
2019-01-28,nuclear,54135.916666666664,0.0,0.0
2019-01-28,other,0.0,0.0,
2019-01-28,small hydro,7791.75,0.0,0.0
2019-01-28,solar,43892.74999999999,0.0,0.0
2019-01-28,wind,4452.833333333333,0.0,0.0
2019-01-29,batteries,323.16666666666663,0.0,0.0
2019-01-29,biogas,5412.833333333333,2726666666.6666665,503.7411090925886
2019-01-29,biomass,7714.666666666666,3271250000.0,424.02998617352233
2019-01-29,coal,325.91666666666663,241583333.3333333,741.2426489388903
2019-01-29,geothermal,22406.5,194250000.0,8.669359337692187
2019-01-29,imports,155127.41666666666,65769749999.99999,423.9724441574641
2019-01-29,large hydro,40063.08333333333,0.0,0.0
2019-01-29,natural gas,221900.0,94082750000.0,423.98715637674627
2019-01-29,nuclear,54226.24999999999,0.0,0.0
2019-01-29,other,0.0,0.0,
2019-01-29,small hydro,7596.999999999999,0.0,0.0
2019-01-29,solar,37497.75,0.0,0.0
2019-01-29,wind,8921.75,0.0,0.0
2019-01-30,batteries,288.91666666666663,0.0,0.0
2019-01-30,biogas,5497.333333333333,2775916666.6666665,504.95694882367206
2019-01-30,biomass,8236.333333333332,3498750000.0,424.79460925168974
2019-01-30,coal,363.8333333333333,270750000.0,744.1594136509391
2019-01-30,geothermal,21754.916666666664,192000000.0,8.82559114989332
2019-01-30,imports,150292.91666666663,63767250000.0,424.2864628239855
2019-01-30,large hydro,40619.66666666666,0.0,0.0
2019-01-30,natural gas,215098.49999999997,91255750000.0,424.2509826893261
2019-01-30,nuclear,54321.24999999999,0.0,0.0
2019-01-30,other,0.0,0.0,
2019-01-30,small hydro,7079.916666666666,0.0,0.0
2019-01-30,solar,50197.0,0.0,0.0
2019-01-30,wind,4614.666666666666,0.0,0.0
2019-01-31,batteries,198.66666666666663,0.0,0.0
2019-01-31,biogas,5589.916666666666,2804333333.333333,501.67712696969244
2019-01-31,biomass,8232.416666666666,3473666666.6666665,421.9498122260576
2019-01-31,coal,377.16666666666663,280000000.0,742.3773751657093
2019-01-31,geothermal,21816.666666666664,192000000.0,8.800611153552332
2019-01-31,imports,158925.41666666666,67112999999.99999,422.2924275275876
2019-01-31,large hydro,44569.16666666666,0.0,0.0
2019-01-31,natural gas,217309.3333333333,91700083333.33333,421.9794977359463
2019-01-31,nuclear,54269.75,0.0,0.0
2019-01-31,other,0.0,0.0,
2019-01-31,small hydro,7552.416666666666,0.0,0.0
2019-01-31,solar,39350.91666666667,0.0,0.0
2019-01-31,wind,9278.916666666666,0.0,0.0
2019-02-01,batteries,322.0833333333333,0.0,0.0
2019-02-01,biogas,5595.249999999999,2815583333.333333,503.2095676392178
2019-02-01,biomass,8820.166666666668,3735166666.6666665,423.48028192966865
2019-02-01,coal,392.58333333333337,292083333.3333333,744.0033963065165
2019-02-01,geothermal,21790.5,196416666.66666666,9.013866899183895
2019-02-01,imports,146961.25,62352333333.33333,424.27737470478326
2019-02-01,large hydro,49656.0,0.0,0.0
2019-02-01,natural gas,206920.41666666666,87713250000.0,423.89847948788685
2019-02-01,nuclear,54239.416666666664,0.0,0.0
2019-02-01,other,0.0,0.0,
2019-02-01,small hydro,6991.499999999999,0.0,0.0
2019-02-01,solar,45161.75,0.0,0.0
2019-02-01,wind,17656.499999999996,0.0,0.0
2019-02-02,batteries,332.3333333333333,0.0,0.0
2019-02-02,biogas,5716.75,2902583333.333333,507.73312342385674
2019-02-02,biomass,7777.083333333333,3321250000.0,427.0559871417091
2019-02-02,coal,379.91666666666663,284000000.0,747.5323535863129
2019-02-02,geothermal,22499.83333333333,198583333.3333333,8.825991303639288
2019-02-02,imports,139021.5833333333,59452333333.33333,427.648224885944
2019-02-02,large hydro,47297.08333333333,0.0,0.0
2019-02-02,natural gas,189068.25,80795333333.33333,427.3342210198345
2019-02-02,nuclear,54267.08333333333,0.0,0.0
2019-02-02,other,0.0,0.0,
2019-02-02,small hydro,7767.166666666666,0.0,0.0
2019-02-02,solar,26308.249999999996,0.0,0.0
2019-02-02,wind,38564.24999999999,0.0,0.0
2019-02-03,batteries,267.75,0.0,0.0
2019-02-03,biogas,5579.25,2847583333.333333,510.3881943510925
2019-02-03,biomass,8070.75,3464916666.6666665,429.3178040041714
2019-02-03,coal,405.66666666666663,305500000.0,753.0813475760067
2019-02-03,geothermal,22342.75,203916666.66666666,9.12674879621652
2019-02-03,imports,130822.58333333333,56095083333.33333,428.7874608805437
2019-02-03,large hydro,43026.916666666664,0.0,0.0
2019-02-03,natural gas,153655.25,65838166666.666664,428.479773171868
2019-02-03,nuclear,54217.41666666667,0.0,0.0
2019-02-03,other,0.0,0.0,
2019-02-03,small hydro,7918.166666666666,0.0,0.0
2019-02-03,solar,50788.33333333333,0.0,0.0
2019-02-03,wind,49809.08333333333,0.0,0.0
2019-02-04,batteries,392.5833333333333,0.0,0.0
2019-02-04,biogas,5323.666666666666,2696333333.333333,506.4804958988166
2019-02-04,biomass,8033.416666666666,3425750000.0,426.43748508832897
2019-02-04,coal,436.66666666666663,326000000.0,746.5648854961833
2019-02-04,geothermal,22825.0,202583333.3333333,8.875502008032127
2019-02-04,imports,114708.0,49057583333.33333,427.67360021387634
2019-02-04,large hydro,53695.58333333333,0.0,0.0
2019-02-04,natural gas,219868.8333333333,94025416666.66666,427.64322364925147
2019-02-04,nuclear,54205.91666666667,0.0,0.0
2019-02-04,other,0.0,0.0,
2019-02-04,small hydro,7442.333333333333,0.0,0.0
2019-02-04,solar,45798.083333333336,0.0,0.0
2019-02-04,wind,52916.416666666664,0.0,0.0
2019-02-05,batteries,259.5,0.0,0.0
2019-02-05,biogas,5148.916666666666,2665583333.333333,517.6978976160034
2019-02-05,biomass,7447.833333333333,3239583333.333333,434.96990176113854
2019-02-05,coal,511.0,391083333.3333333,765.3294194390085
2019-02-05,geothermal,22191.916666666664,201500000.0,9.079882690018513
2019-02-05,imports,72159.58333333333,31553583333.333332,437.27502122032763
2019-02-05,large hydro,64295.99999999999,0.0,0.0
2019-02-05,natural gas,261784.3333333333,114591333333.33333,437.7318225052938
2019-02-05,nuclear,53674.5,0.0,0.0
2019-02-05,other,0.0,0.0,
2019-02-05,small hydro,7230.583333333333,0.0,0.0
2019-02-05,solar,46040.83333333333,0.0,0.0
2019-02-05,wind,50810.99999999999,0.0,0.0
2019-02-06,batteries,295.0833333333333,0.0,0.0
2019-02-06,biogas,5016.999999999999,2618916666.6666665,522.0085044183112
2019-02-06,biomass,7132.666666666666,3130000000.0,438.8260585101412
2019-02-06,coal,451.4166666666667,346166666.6666666,766.8451172235553
2019-02-06,geothermal,22480.83333333333,204583333.3333333,9.100344738110243
2019-02-06,imports,63306.74999999999,27863833333.333332,440.14000613415374
2019-02-06,large hydro,61659.166666666664,0.0,0.0
2019-02-06,natural gas,250173.49999999997,110038250000.0,439.84774566450886
2019-02-06,nuclear,53177.666666666664,0.0,0.0
2019-02-06,other,0.0,0.0,
2019-02-06,small hydro,7005.25,0.0,0.0
2019-02-06,solar,65408.58333333333,0.0,0.0
2019-02-06,wind,56242.08333333333,0.0,0.0
2019-02-07,batteries,263.16666666666663,0.0,0.0
2019-02-07,biogas,5305.5,2829166666.6666665,533.2516570854144
2019-02-07,biomass,7560.583333333334,3392000000.0,448.6426311902741
2019-02-07,coal,340.83333333333326,268500000.0,787.7750611246945
2019-02-07,geothermal,23018.083333333332,216000000.0,9.383926405688282
2019-02-07,imports,109469.08333333333,49255916666.666664,449.9527644411017
2019-02-07,large hydro,64036.83333333333,0.0,0.0
2019-02-07,natural gas,241798.8333333333,108843416666.66666,450.1403715071688
2019-02-07,nuclear,52813.83333333333,0.0,0.0
2019-02-07,other,0.0,0.0,
2019-02-07,small hydro,7780.25,0.0,0.0
2019-02-07,solar,74894.49999999999,0.0,0.0
2019-02-07,wind,7977.0,0.0,0.0
2019-02-08,batteries,309.41666666666663,0.0,0.0
2019-02-08,biogas,5682.583333333333,2921916666.6666665,514.1880893373026
2019-02-08,biomass,8083.666666666666,3497166666.6666665,432.62133520267207
2019-02-08,coal,396.41666666666663,300583333.3333333,758.2509985284844
2019-02-08,geothermal,23325.666666666664,214166666.66666666,9.181588236134731
2019-02-08,imports,134037.0833333333,57876000000.0,431.7909533742218
2019-02-08,large hydro,54442.83333333333,0.0,0.0
2019-02-08,natural gas,218933.41666666666,94771000000.0,432.87590100643234
2019-02-08,nuclear,52682.0,0.0,0.0
2019-02-08,other,0.0,0.0,
2019-02-08,small hydro,8678.0,0.0,0.0
2019-02-08,solar,71844.5,0.0,0.0
2019-02-08,wind,7541.083333333333,0.0,0.0
2019-02-09,batteries,228.91666666666666,0.0,0.0
2019-02-09,biogas,5769.333333333333,2926583333.333333,507.26542639241967
2019-02-09,biomass,7941.416666666666,3389750000.0,426.8444966788042
2019-02-09,coal,345.8333333333333,259583333.3333333,750.6024096385541
2019-02-09,geothermal,24023.833333333332,215833333.3333333,8.98413381156213
2019-02-09,imports,143434.41666666666,60974500000.0,425.1036914083266
2019-02-09,large hydro,49306.916666666664,0.0,0.0
2019-02-09,natural gas,167471.66666666666,71311166666.66666,425.81033607674925
2019-02-09,nuclear,46587.58333333333,0.0,0.0
2019-02-09,other,0.0,0.0,
2019-02-09,small hydro,8279.333333333332,0.0,0.0
2019-02-09,solar,50119.49999999999,0.0,0.0
2019-02-09,wind,41484.08333333333,0.0,0.0
2019-02-10,batteries,449.25,0.0,0.0
2019-02-10,biogas,5681.0,2875833333.333333,506.21956228363547
2019-02-10,biomass,7898.5,3363583333.333333,425.85089995990796
2019-02-10,coal,406.0833333333333,303250000.0,746.7679047814488
2019-02-10,geothermal,24097.33333333333,216000000.0,8.96364742986776
2019-02-10,imports,116902.83333333333,49691916666.666664,425.07025064975613
2019-02-10,large hydro,50109.916666666664,0.0,0.0
2019-02-10,natural gas,183774.49999999997,78167250000.0,425.34328756165854
2019-02-10,nuclear,26485.25,0.0,0.0
2019-02-10,other,0.0,0.0,
2019-02-10,small hydro,8222.25,0.0,0.0
2019-02-10,solar,52071.99999999999,0.0,0.0
2019-02-10,wind,57579.58333333333,0.0,0.0
2019-02-11,batteries,293.25,0.0,0.0
2019-02-11,biogas,5706.583333333333,2944833333.333333,516.0414141561646
2019-02-11,biomass,7308.583333333333,3170833333.333333,433.85060944323453
2019-02-11,coal,368.66666666666663,282416666.6666666,766.0488245931284
2019-02-11,geothermal,23995.33333333333,216833333.3333333,9.036479315422444
2019-02-11,imports,134451.75,58278000000.0,433.44917414611564
2019-02-11,large hydro,54490.33333333333,0.0,0.0
2019-02-11,natural gas,215640.41666666663,93554166666.66666,433.8433773817138
2019-02-11,nuclear,26723.08333333333,0.0,0.0
2019-02-11,other,0.0,0.0,
2019-02-11,small hydro,8670.5,0.0,0.0
2019-02-11,solar,78034.0,0.0,0.0
2019-02-11,wind,26533.083333333332,0.0,0.0
2019-02-12,batteries,253.5,0.0,0.0
2019-02-12,biogas,5669.75,2891583333.333333,510.0019107250466
2019-02-12,biomass,6946.083333333333,2980166666.6666665,429.0427459119648
2019-02-12,coal,335.66666666666663,252916666.66666666,753.4756703078451
2019-02-12,geothermal,23955.25,216000000.0,9.016812598490937
2019-02-12,imports,157409.41666666666,67656083333.33333,429.8096312535305
2019-02-12,large hydro,55107.75,0.0,0.0
2019-02-12,natural gas,253510.16666666666,108879416666.66666,429.4873775607947
2019-02-12,nuclear,27003.666666666664,0.0,0.0
2019-02-12,other,0.0,0.0,
2019-02-12,small hydro,8238.583333333332,0.0,0.0
2019-02-12,solar,50410.08333333333,0.0,0.0
2019-02-12,wind,12319.666666666664,0.0,0.0
2019-02-13,batteries,312.91666666666663,0.0,0.0
2019-02-13,biogas,5467.5,2794833333.333333,511.1720774272214
2019-02-13,biomass,5951.916666666666,2560166666.6666665,430.1415510409812
2019-02-13,coal,348.5,263666666.66666666,756.5758010521281
2019-02-13,geothermal,23685.083333333332,216000000.0,9.119663923496153
2019-02-13,imports,135237.25,58227416666.666664,430.5575325338741
2019-02-13,large hydro,58529.166666666664,0.0,0.0
2019-02-13,natural gas,266451.5833333333,114704500000.0,430.4890913577483
2019-02-13,nuclear,27034.166666666668,0.0,0.0
2019-02-13,other,0.0,0.0,
2019-02-13,small hydro,8385.5,0.0,0.0
2019-02-13,solar,19399.749999999996,0.0,0.0
2019-02-13,wind,53508.916666666664,0.0,0.0
2019-02-14,batteries,273.0,0.0,0.0
2019-02-14,biogas,5419.166666666666,2779833333.333333,512.9632477318161
2019-02-14,biomass,6223.5,2685583333.333333,431.5229908143863
2019-02-14,coal,358.58333333333326,271833333.3333333,758.0757610969092
2019-02-14,geothermal,23221.416666666668,214000000.0,9.215630685753453
2019-02-14,imports,149207.0,64424916666.666664,431.7821326524001
2019-02-14,large hydro,64858.0,0.0,0.0
2019-02-14,natural gas,218234.91666666666,94165833333.33333,431.4883922867522
2019-02-14,nuclear,26844.249999999996,0.0,0.0
2019-02-14,other,0.0,0.0,
2019-02-14,small hydro,8227.583333333334,0.0,0.0
2019-02-14,solar,22087.833333333336,0.0,0.0
2019-02-14,wind,60057.33333333333,0.0,0.0
2019-02-15,batteries,370.08333333333326,0.0,0.0
2019-02-15,biogas,5698.333333333333,2918416666.6666665,512.1526762211173
2019-02-15,biomass,6323.666666666666,2724333333.333333,430.8154551684149
2019-02-15,coal,316.08333333333326,239166666.66666666,756.6569997363566
2019-02-15,geothermal,23880.833333333332,216000000.0,9.044910493073246
2019-02-15,imports,135024.5833333333,58098916666.666664,430.2839914953759
2019-02-15,large hydro,64306.75,0.0,0.0
2019-02-15,natural gas,207626.0833333333,89397500000.0,430.56969801080714
2019-02-15,nuclear,26977.5,0.0,0.0
2019-02-15,other,0.0,0.0,
2019-02-15,small hydro,7748.583333333332,0.0,0.0
2019-02-15,solar,37945.24999999999,0.0,0.0
2019-02-15,wind,59559.666666666664,0.0,0.0
2019-02-16,batteries,381.25,0.0,0.0
2019-02-16,biogas,5697.75,2956500000.0,518.8890351454521
2019-02-16,biomass,6660.416666666666,2907083333.333333,436.4716922114482
2019-02-16,coal,322.91666666666663,247750000.0,767.225806451613
2019-02-16,geothermal,23889.33333333333,217000000.0,9.08355193391751
2019-02-16,imports,132209.0833333333,57781500000.0,437.04637036411395
2019-02-16,large hydro,57004.58333333333,0.0,0.0
2019-02-16,natural gas,125820.91666666666,55071166666.666664,437.6948453854056
2019-02-16,nuclear,27082.583333333336,0.0,0.0
2019-02-16,other,0.0,0.0,
2019-02-16,small hydro,8297.0,0.0,0.0
2019-02-16,solar,59133.916666666664,0.0,0.0
2019-02-16,wind,84386.41666666666,0.0,0.0
2019-02-17,batteries,439.16666666666663,0.0,0.0
2019-02-17,biogas,5715.833333333333,2977916666.6666665,520.9943140399475
2019-02-17,biomass,6555.666666666667,2871583333.333333,438.03071134387545
2019-02-17,coal,352.25,270333333.3333333,767.4473621954104
